City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
260,Naze,JP,2021-09-27 01:20:47,28.3667,129.4833,83.32,76,17,16.04,few clouds
261,Kuandian,CN,2021-09-27 01:20:48,40.7286,124.7847,61.65,96,100,0.94,overcast clouds
262,Jibuti,DJ,2021-09-27 01:17:17,11.5,42.5,87.22,49,13,4.03,few clouds
263,Nagapattinam,IN,2021-09-27 01:20:49,10.7667,79.8333,81.1,82,100,10.27,overcast clouds
264,Mount Pleasant,US,2021-09-27 01:18:40,32.7941,-79.8626,72.99,79,75,0.0,broken clouds
265,Vuktyl,RU,2021-09-27 01:20:49,63.8567,57.3094,35.13,69,100,8.61,overcast clouds
266,Necochea,AR,2021-09-27 01:20:49,-38.5473,-58.7368,47.03,66,92,8.37,overcast clouds
267,Unai,BR,2021-09-27 01:20:50,-16.3575,-46.9061,80.87,36,49,2.73,scattered clouds
268,Solnechnyy,RU,2021-09-27 01:20:50,50.7214,136.6319,60.42,55,100,7.18,overcast clouds
269,Pangnirtung,CA,2021-09-27 01:20:51,66.1451,-65.7125,32.14,77,18,2.46,few clouds
270,Zhanaozen,KZ,2021-09-27 01:20:51,43.3,52.8,56.37,75,7,13.09,clear sky
271,Dunedin,NZ,2021-09-27 01:20:52,-45.8742,170.5036,49.01,53,43,10.42,scattered clouds
272,Rio Gallegos,AR,2021-09-27 01:20:52,-51.6226,-69.2181,39.25,65,40,6.91,scattered clouds
273,Maceio,BR,2021-09-27 01:20:52,-9.6658,-35.7353,80.04,89,75,9.22,broken clouds
274,Aktau,KZ,2021-09-27 01:20:53,43.65,51.2,66.78,69,69,23.94,broken clouds
275,Northam,GB,2021-09-27 01:20:53,51.0333,-4.2167,63.66,94,100,20.42,overcast clouds
276,Zhezkazgan,KZ,2021-09-27 01:20:54,47.8043,67.7144,58.15,37,100,23.82,overcast clouds
277,Atar,MR,2021-09-27 01:20:54,20.5169,-13.0499,93.81,15,6,4.29,clear sky
278,Karaton,ID,2021-09-27 01:20:54,-6.3424,106.1045,83.95,76,99,2.62,overcast clouds
279,Koumac,NC,2021-09-27 01:20:55,-20.5667,164.2833,75.51,54,13,11.52,few clouds
280,Bonthe,SL,2021-09-27 01:20:55,7.5264,-12.505,76.87,88,100,1.79,light rain
281,Mkushi,ZM,2021-09-27 01:20:56,-13.6202,29.3939,64.58,51,29,4.09,scattered clouds
282,Mount Gambier,AU,2021-09-27 01:20:56,-37.8333,140.7667,61.93,43,91,8.28,overcast clouds
283,Lanxi,CN,2021-09-27 01:20:57,29.2195,119.477,80.4,63,17,2.26,few clouds
284,Khandyga,RU,2021-09-27 01:20:57,62.6667,135.6,41.4,69,67,2.75,broken clouds
285,Quchan,IR,2021-09-27 01:20:57,37.106,58.5095,48.36,84,0,2.95,clear sky
286,Beringovskiy,RU,2021-09-27 01:20:58,63.05,179.3167,36.95,85,92,1.81,overcast clouds
287,Tourlaville,FR,2021-09-27 01:20:58,49.6383,-1.5664,63.19,94,90,12.66,light rain
288,Sambava,MG,2021-09-27 01:20:58,-14.2667,50.1667,70.9,80,99,13.2,light rain
289,Trairi,BR,2021-09-27 01:18:43,-3.2778,-39.2689,79.07,84,79,12.55,broken clouds
290,Champerico,GT,2021-09-27 01:20:59,14.3,-91.9167,82.35,78,89,2.19,overcast clouds
291,Deputatskiy,RU,2021-09-27 01:21:00,69.3,139.9,28.63,77,100,11.41,light snow
292,Kutum,SD,2021-09-27 01:21:00,14.2,24.6667,71.17,67,10,6.42,clear sky
293,San Cristobal,VE,2021-09-27 01:21:01,7.7669,-72.225,77.18,89,42,2.93,scattered clouds
294,Inhambane,MZ,2021-09-27 01:21:01,-23.865,35.3833,70.9,90,1,6.78,clear sky
295,Kargasok,RU,2021-09-27 01:21:01,59.0556,80.8572,33.57,92,91,7.65,overcast clouds
296,Atherton,GB,2021-09-27 01:21:02,53.5237,-2.4935,64.29,88,100,7.0,overcast clouds
297,Portland,US,2021-09-27 01:19:14,45.5234,-122.6762,74.62,48,75,1.99,broken clouds
298,Miri,MY,2021-09-27 01:21:02,4.4148,114.0089,84.34,79,40,1.14,scattered clouds
299,Mnogovershinnyy,RU,2021-09-27 01:21:03,53.9353,139.9242,52.12,38,97,4.47,overcast clouds
300,Arona,ES,2021-09-27 01:21:03,28.0996,-16.681,69.82,62,20,14.97,few clouds
301,Baykit,RU,2021-09-27 01:21:04,61.67,96.37,36.72,78,100,9.69,overcast clouds
302,Banyuwangi,ID,2021-09-27 01:17:38,-8.2325,114.3576,80.04,74,45,6.4,scattered clouds
303,Koshurnikovo,RU,2021-09-27 01:21:05,54.1667,93.3,29.73,97,100,3.96,snow
304,San Rafael,AR,2021-09-27 01:18:28,-34.6177,-68.3301,57.0,26,0,8.14,clear sky
305,Waxahachie,US,2021-09-27 01:21:05,32.3865,-96.8483,84.04,44,1,0.0,clear sky
306,Puerto Narino,CO,2021-09-27 01:21:05,-3.7703,-70.3831,76.95,71,100,0.98,overcast clouds
307,Erenhot,CN,2021-09-27 01:21:06,43.6475,111.9767,57.9,30,0,10.94,clear sky
308,Qandala,SO,2021-09-27 01:21:06,11.472,49.8728,86.04,57,1,1.77,clear sky
309,Beira,MZ,2021-09-27 01:21:07,-19.8436,34.8389,68.09,100,20,3.44,few clouds
310,Ostrovnoy,RU,2021-09-27 01:21:07,68.0531,39.5131,43.39,91,99,15.77,overcast clouds
311,Coihaique,CL,2021-09-27 01:21:07,-45.5752,-72.0662,39.15,87,0,3.44,clear sky
312,Sola,VU,2021-09-27 01:21:08,-13.8833,167.55,79.0,78,42,15.99,scattered clouds
313,Springdale,US,2021-09-27 01:21:08,36.1867,-94.1288,78.91,46,1,4.61,clear sky
314,Chinsali,ZM,2021-09-27 01:21:08,-10.5414,32.0816,63.3,51,15,3.18,few clouds
315,Pio Ix,BR,2021-09-27 01:21:09,-6.8375,-40.5792,80.62,36,52,11.48,broken clouds
316,Kon Tum,VN,2021-09-27 01:21:09,14.35,108.0,73.62,84,10,1.48,clear sky
317,Tuy Hoa,VN,2021-09-27 01:17:55,13.0833,109.3,81.46,80,93,3.09,overcast clouds
318,Korla,CN,2021-09-27 01:21:10,41.7597,86.1469,60.96,28,0,2.91,clear sky
319,Cayenne,GF,2021-09-27 01:21:10,4.9333,-52.3333,83.08,78,67,3.0,broken clouds
320,Ambunti,PG,2021-09-27 01:21:11,-4.2365,142.8448,89.22,60,100,1.79,overcast clouds
321,Senneterre,CA,2021-09-27 01:21:11,48.3835,-77.2328,46.62,94,13,4.68,light rain
322,Boali,CF,2021-09-27 01:21:12,4.8005,18.1275,71.47,97,100,3.11,light rain
323,Port Pirie,AU,2021-09-27 01:21:12,-33.1833,138.0167,75.29,21,96,8.68,overcast clouds
324,Coquimbo,CL,2021-09-27 01:15:08,-29.9533,-71.3436,55.13,87,0,3.44,clear sky
325,Driyorejo,ID,2021-09-27 01:21:13,-7.3659,112.6219,89.46,66,20,2.3,few clouds
326,Saint George,US,2021-09-27 01:21:01,37.1041,-113.5841,90.07,24,1,1.01,clear sky
327,Garowe,SO,2021-09-27 01:21:13,8.4054,48.4845,78.08,57,9,16.75,clear sky
328,Poum,NC,2021-09-27 01:21:14,-20.2333,164.0167,72.82,60,8,4.65,clear sky
329,Volnovakha,UA,2021-09-27 01:21:14,47.601,37.4967,47.95,82,0,10.85,clear sky
330,Sokolo,ML,2021-09-27 01:21:14,14.7328,-6.1219,86.09,43,98,4.59,overcast clouds
331,General Roca,AR,2021-09-27 01:21:15,-39.0333,-67.5833,50.4,18,56,1.07,broken clouds
332,Omsukchan,RU,2021-09-27 01:21:15,62.5333,155.8,31.46,67,95,4.05,overcast clouds
333,Takoradi,GH,2021-09-27 01:21:16,4.8845,-1.7554,74.19,93,100,5.86,light rain
334,Kindu,CD,2021-09-27 01:21:16,-2.95,25.95,67.69,95,100,1.86,overcast clouds
335,Mumford,GH,2021-09-27 01:21:17,5.2618,-0.759,74.8,90,100,8.93,light rain
336,Okhansk,RU,2021-09-27 01:21:17,57.7186,55.3877,39.27,87,100,13.35,overcast clouds
337,Aswan,EG,2021-09-27 01:21:17,24.0934,32.907,78.94,33,0,13.49,clear sky
338,Jinchang,CN,2021-09-27 01:16:53,38.4953,102.1739,63.75,43,40,2.01,scattered clouds
339,Aketi,CD,2021-09-27 01:21:18,2.7388,23.7833,67.48,99,100,1.88,overcast clouds
340,Vanimo,PG,2021-09-27 01:21:18,-2.6741,141.3028,85.64,64,100,4.43,overcast clouds
341,Tukrah,LY,2021-09-27 01:21:19,32.5341,20.5791,73.17,64,0,8.7,clear sky
342,High Prairie,CA,2021-09-27 01:21:19,55.4334,-116.4858,63.7,70,12,4.54,few clouds
343,Maraba,BR,2021-09-27 01:21:19,-5.3686,-49.1178,80.67,56,79,3.33,broken clouds
344,Mitsamiouli,KM,2021-09-27 01:21:20,-11.3847,43.2844,74.91,73,6,4.05,clear sky
345,Lata,PT,2021-09-27 01:21:20,40.1629,-8.3327,64.04,97,100,1.25,overcast clouds
346,Fermoy,IE,2021-09-27 01:21:21,52.1358,-8.2758,52.3,86,100,4.21,overcast clouds
347,San Pedro,PH,2021-09-27 01:21:21,14.35,121.0167,84.09,81,75,5.75,broken clouds
348,Port-Gentil,GA,2021-09-27 01:21:21,-0.7193,8.7815,77.61,82,100,9.98,overcast clouds
349,Capinzal,BR,2021-09-27 01:21:22,-27.3436,-51.6119,60.57,79,0,3.22,clear sky
350,Emborion,GR,2021-09-27 01:21:22,40.4833,21.55,58.66,37,0,1.7,clear sky
351,Kruisfontein,ZA,2021-09-27 01:21:22,-34.0033,24.7314,54.88,95,5,6.78,clear sky
352,Yumen,CN,2021-09-27 01:21:23,40.2833,97.2,62.96,20,0,13.73,clear sky
353,Mundra,IN,2021-09-27 01:21:23,22.85,69.7333,81.37,81,86,7.52,overcast clouds
354,Ayni,TJ,2021-09-27 01:21:23,39.3941,68.5377,59.85,25,0,5.55,clear sky
355,Iquique,CL,2021-09-27 01:21:24,-20.2208,-70.1431,60.84,75,39,1.66,scattered clouds
356,Huanren,CN,2021-09-27 01:21:24,41.2647,125.3667,61.9,98,100,1.61,light rain
357,Narimanov,RU,2021-09-27 01:21:25,46.6927,47.8498,54.95,68,0,18.43,clear sky
358,Rapid Valley,US,2021-09-27 01:21:25,44.0625,-103.1463,80.8,26,1,10.36,clear sky
359,Baghdad,IQ,2021-09-27 01:19:21,33.3406,44.4009,69.71,46,0,11.5,clear sky
360,Bousso,TD,2021-09-27 01:21:25,10.4795,16.7117,73.58,87,100,5.14,overcast clouds
361,Porosozero,RU,2021-09-27 01:21:26,62.7191,32.727,40.68,97,100,3.58,overcast clouds
362,Kudahuvadhoo,MV,2021-09-27 01:21:16,2.6708,72.8944,81.19,72,100,19.39,overcast clouds
363,Gornyak,RU,2021-09-27 01:21:26,50.9942,81.4661,27.46,81,10,8.79,clear sky
364,Banda Aceh,ID,2021-09-27 01:21:27,5.5577,95.3222,81.52,71,100,10.94,overcast clouds
365,Sand,DE,2021-09-27 01:21:27,50.0,10.6,64.22,99,100,4.03,light rain
366,Esmeraldas,BR,2021-09-27 01:21:28,-19.7625,-44.3139,75.51,82,100,5.44,overcast clouds
367,Soderhamn,SE,2021-09-27 01:21:28,61.3037,17.0592,40.98,84,100,6.31,overcast clouds
368,Pangody,RU,2021-09-27 01:21:28,65.85,74.4859,31.69,79,0,5.3,clear sky
369,Oktyabrskiy,RU,2021-09-27 01:21:29,54.4815,53.471,46.42,84,100,11.97,light rain
370,Altamira,BR,2021-09-27 01:21:29,-3.2033,-52.2064,77.81,73,97,3.47,overcast clouds
371,Urucara,BR,2021-09-27 01:21:29,-2.5364,-57.76,77.23,84,94,4.16,overcast clouds
372,Todiresti,RO,2021-09-27 01:21:30,47.3167,26.8333,53.6,91,13,3.49,light rain
373,Marawi,PH,2021-09-27 01:21:30,7.9986,124.2928,74.64,64,84,2.95,broken clouds
374,Urengoy,RU,2021-09-27 01:21:31,65.9667,78.3667,31.51,89,20,5.55,few clouds
375,Dera Bugti,PK,2021-09-27 01:21:31,29.0307,69.151,84.79,44,0,4.97,clear sky
376,Moerai,PF,2021-09-27 01:21:32,-22.4333,-151.3333,76.37,85,74,9.24,broken clouds
377,Ruteng,ID,2021-09-27 01:21:32,-8.6136,120.4721,71.58,65,24,1.68,few clouds
378,Bathsheba,BB,2021-09-27 01:21:33,13.2167,-59.5167,83.01,78,20,10.36,few clouds
379,Kavaratti,IN,2021-09-27 01:21:33,10.5669,72.642,81.25,79,100,24.38,light rain
380,Copiapo,CL,2021-09-27 01:19:27,-27.3667,-70.3333,51.49,44,0,0.22,clear sky
381,Calama,CL,2021-09-27 01:21:33,-22.4667,-68.9333,63.09,8,0,3.44,clear sky
382,Nakusp,CA,2021-09-27 01:21:34,50.2499,-117.8023,61.14,72,100,2.3,light rain
383,Thinadhoo,MV,2021-09-27 01:21:34,0.5333,72.9333,81.93,76,100,16.71,overcast clouds
384,Panama City,PA,2021-09-27 01:20:08,8.9936,-79.5197,84.06,81,20,8.05,few clouds
385,Mogadishu,SO,2021-09-27 01:21:35,2.0371,45.3438,77.79,80,28,16.78,scattered clouds
386,Mendi,PG,2021-09-27 01:21:35,-6.1761,143.6513,67.78,73,80,3.53,broken clouds
387,Brandfort,ZA,2021-09-27 01:21:36,-28.7001,26.4597,62.01,30,9,12.26,clear sky
388,Alice Springs,AU,2021-09-27 01:17:00,-23.7,133.8833,87.35,8,46,13.8,scattered clouds
389,High Level,CA,2021-09-27 01:21:36,58.5169,-117.136,44.71,100,90,8.05,light rain
390,Chiquilistlan,MX,2021-09-27 01:21:37,20.2,-103.8167,64.13,89,100,3.13,overcast clouds
391,Kaniama,CD,2021-09-27 01:21:37,-7.5667,24.1833,71.82,66,86,4.9,overcast clouds
392,Kawalu,ID,2021-09-27 01:21:38,-7.3817,108.2082,74.98,90,100,3.02,overcast clouds
393,Tual,ID,2021-09-27 01:21:38,-5.6667,132.75,80.74,81,93,11.63,overcast clouds
394,Muroto,JP,2021-09-27 01:21:38,33.2833,134.15,77.04,83,98,20.54,overcast clouds
395,Gao,ML,2021-09-27 01:18:13,16.6362,1.637,89.46,11,3,8.48,clear sky
396,Klaksvik,FO,2021-09-27 01:21:39,62.2266,-6.589,50.92,82,84,17.63,broken clouds
397,Broome,US,2021-09-27 01:21:39,42.2506,-75.833,58.57,71,11,3.85,few clouds
398,Kloulklubed,PW,2021-09-27 01:21:40,7.0419,134.2556,86.5,75,58,10.11,broken clouds
399,Verkhniy Uslon,RU,2021-09-27 01:21:40,55.7701,48.9823,44.82,100,100,11.54,overcast clouds
400,Manaus,BR,2021-09-27 01:21:39,-3.1019,-60.025,79.29,89,0,2.3,clear sky
401,Westport,US,2021-09-27 01:20:45,41.1415,-73.3579,68.76,75,1,1.01,clear sky
402,Jalu,LY,2021-09-27 01:21:41,29.0331,21.5482,69.85,68,0,9.01,clear sky
403,Doka,SD,2021-09-27 01:21:41,13.5167,35.7667,69.49,89,1,2.95,clear sky
404,Kholmogory,RU,2021-09-27 01:21:41,64.2229,41.656,42.91,97,100,3.33,overcast clouds
405,Tomigusuku,JP,2021-09-27 01:21:42,26.185,127.675,88.34,74,40,14.97,scattered clouds
406,Isiolo,KE,2021-09-27 01:21:42,0.3546,37.5822,66.31,66,11,7.52,few clouds
407,North Myrtle Beach,US,2021-09-27 01:21:43,33.816,-78.68,71.65,84,1,0.0,clear sky
408,Saku,JP,2021-09-27 01:20:20,36.2167,138.4833,68.76,67,61,5.35,broken clouds
409,Santa Rosa,PH,2021-09-27 01:21:43,14.3122,121.1114,84.85,76,82,5.1,broken clouds
410,Lydenburg,ZA,2021-09-27 01:21:44,-25.0978,30.4597,58.41,52,0,2.1,clear sky
411,Marsa Matruh,EG,2021-09-27 01:21:44,31.3525,27.2453,72.34,65,0,7.56,clear sky
412,Stornoway,GB,2021-09-27 01:21:45,58.2093,-6.3865,51.76,82,100,11.5,overcast clouds
413,Hofn,IS,2021-09-27 01:21:45,64.2539,-15.2082,42.22,60,86,10.54,overcast clouds
414,Porto Novo,BJ,2021-09-27 01:21:45,6.4965,2.6036,76.82,88,100,3.51,overcast clouds
415,Dzilam Gonzalez,MX,2021-09-27 01:21:46,21.2833,-88.9333,78.03,85,34,7.81,scattered clouds
416,Saint Anthony,US,2021-09-27 01:21:46,45.0205,-93.218,73.15,73,1,1.01,clear sky
417,Mahibadhoo,MV,2021-09-27 01:21:46,3.7833,72.9667,79.92,76,100,15.46,overcast clouds
418,Chapais,CA,2021-09-27 01:21:47,49.7834,-74.8492,47.98,91,82,4.7,broken clouds
419,Gubbio,IT,2021-09-27 01:21:47,43.3545,12.5725,67.68,95,88,3.74,overcast clouds
420,Linjiang,CN,2021-09-27 01:21:48,41.8069,126.9078,63.45,89,100,0.98,moderate rain
421,Kasama,ZM,2021-09-27 01:21:48,-10.2129,31.1808,64.74,47,61,4.23,broken clouds
422,Coos Bay,US,2021-09-27 01:21:49,43.3665,-124.2179,79.86,68,75,12.66,broken clouds
423,Malkerns,SZ,2021-09-27 01:19:38,-26.5667,31.1833,60.57,78,0,2.91,clear sky
424,Hovd,MN,2021-09-27 01:21:49,48.0056,91.6419,38.41,38,4,5.23,clear sky
425,Katangli,RU,2021-09-27 01:21:50,51.7102,143.2326,54.86,64,100,1.83,overcast clouds
426,Buala,SB,2021-09-27 01:21:50,-8.145,159.5921,85.14,67,48,5.55,light rain
427,Virginia Beach,US,2021-09-27 01:19:57,36.8529,-75.978,70.02,70,1,0.0,clear sky
428,Sukumo,JP,2021-09-27 01:21:51,32.9333,132.7333,69.66,94,100,7.92,overcast clouds
429,Fortuna,US,2021-09-27 01:21:51,40.5982,-124.1573,68.41,68,75,4.0,broken clouds
430,Talnakh,RU,2021-09-27 01:21:51,69.4865,88.3972,33.87,49,100,7.52,overcast clouds
431,Winnemucca,US,2021-09-27 01:21:52,40.973,-117.7357,84.25,10,1,6.91,clear sky
432,Betioky,MG,2021-09-27 01:21:52,-23.7167,44.3833,67.96,62,0,8.12,clear sky
433,Flin Flon,CA,2021-09-27 01:21:52,54.7682,-101.865,53.67,66,99,5.08,overcast clouds
434,Caucaia,BR,2021-09-27 01:20:47,-3.7361,-38.6531,84.07,77,40,14.97,scattered clouds
435,Puri,IN,2021-09-27 01:21:53,19.8,85.85,81.12,85,100,13.31,overcast clouds
436,Marzuq,YE,2021-09-27 01:21:53,14.4,46.4667,74.8,15,7,3.6,clear sky
437,Prieska,ZA,2021-09-27 01:21:54,-29.6641,22.7474,69.8,11,0,6.51,clear sky
438,Altoona,US,2021-09-27 01:21:20,40.5187,-78.3947,61.23,64,56,6.89,broken clouds
439,Santa Maria,BR,2021-09-27 01:20:43,-29.6842,-53.8069,60.1,100,0,2.3,clear sky
440,Vilhena,BR,2021-09-27 01:21:54,-12.7406,-60.1458,73.63,70,59,1.25,broken clouds
441,Cap Malheureux,MU,2021-09-27 01:21:55,-19.9842,57.6142,68.49,89,58,7.0,light rain
442,Batagay-Alyta,RU,2021-09-27 01:21:55,67.8006,130.4114,31.71,75,35,1.97,scattered clouds
443,Bairiki,KI,2021-09-27 01:21:56,1.3292,172.9752,87.8,66,20,11.5,few clouds
444,Methoni,GR,2021-09-27 01:21:56,36.8197,21.7049,70.21,69,0,11.16,clear sky
445,Bengkulu,ID,2021-09-27 01:21:56,-3.8004,102.2655,78.04,84,67,4.5,broken clouds
446,Myitkyina,MM,2021-09-27 01:21:57,25.3833,97.4,77.2,81,23,2.33,few clouds
447,Arman,RU,2021-09-27 01:21:57,59.7,150.1667,45.61,47,0,3.4,clear sky
448,Campoverde,PE,2021-09-27 01:21:57,-8.4753,-74.8058,80.29,62,50,3.44,scattered clouds
449,Teya,RU,2021-09-27 01:21:58,60.3778,92.6267,33.94,94,100,4.65,overcast clouds
450,Kaitangata,NZ,2021-09-27 01:21:58,-46.2817,169.8464,52.93,32,4,5.1,clear sky
451,Sinnamary,GF,2021-09-27 01:21:59,5.3833,-52.95,80.56,82,14,11.45,few clouds
452,Geraldton,AU,2021-09-27 01:19:39,-28.7667,114.6,66.61,55,40,14.97,scattered clouds
453,Mahebourg,MU,2021-09-27 01:21:59,-20.4081,57.7,68.29,94,75,18.41,light intensity shower rain
454,Luang Prabang,LA,2021-09-27 01:22:00,19.8856,102.1347,76.96,88,20,0.0,few clouds
455,Eureka,US,2021-09-27 01:22:00,40.8021,-124.1637,68.67,75,65,3.09,broken clouds
456,Dataganj,IN,2021-09-27 01:22:00,28.0333,79.4,75.6,81,8,4.52,clear sky
457,Sao Joao Da Barra,BR,2021-09-27 01:22:01,-21.6403,-41.0511,73.0,81,100,19.98,overcast clouds
458,Yagodnoye,RU,2021-09-27 01:22:02,62.55,149.6667,31.12,74,75,2.35,broken clouds
459,Villazon,BO,2021-09-27 01:22:02,-22.0866,-65.5942,53.55,39,0,9.8,clear sky
460,Araouane,ML,2021-09-27 01:22:02,18.9048,-3.5265,91.35,8,1,8.08,clear sky
461,Strezhevoy,RU,2021-09-27 01:22:03,60.7333,77.5889,28.38,93,0,6.53,clear sky
462,Kerema,PG,2021-09-27 01:22:03,-7.9631,145.7785,82.9,78,40,8.03,scattered clouds
463,Svolvaer,NO,2021-09-27 01:22:03,68.2342,14.5683,55.49,94,98,8.01,overcast clouds
464,Aksarka,RU,2021-09-27 01:22:04,66.5606,67.7975,29.28,87,15,7.61,few clouds
465,Liepaja,LV,2021-09-27 01:22:04,56.5419,21.0367,42.78,93,100,4.61,overcast clouds
466,Gorontalo,ID,2021-09-27 01:22:05,0.5412,123.0595,85.03,66,100,4.32,moderate rain
467,Balkhash,KZ,2021-09-27 01:22:05,46.844,74.9804,45.21,36,40,24.61,scattered clouds
468,Hare Bay,CA,2021-09-27 01:22:06,48.8499,-54.0148,54.75,94,91,4.88,overcast clouds
469,Delvada,IN,2021-09-27 01:22:06,20.7667,71.0333,78.1,88,99,6.69,overcast clouds
470,Porbandar,IN,2021-09-27 01:22:00,21.6422,69.6093,80.17,86,97,5.82,overcast clouds
471,Mayumba,GA,2021-09-27 01:22:07,-3.432,10.6554,75.24,89,100,2.24,overcast clouds
472,Upata,VE,2021-09-27 01:22:07,8.0086,-62.3989,73.35,85,54,3.09,broken clouds
473,Puerto Concordia,CO,2021-09-27 01:22:07,2.6221,-72.7572,75.63,77,42,1.79,scattered clouds
474,Sept-Iles,CA,2021-09-27 01:22:08,50.2001,-66.3821,56.25,97,90,14.0,mist
475,Sungaipenuh,ID,2021-09-27 01:22:08,-2.0833,101.3833,69.8,87,100,0.51,overcast clouds
476,Bondoukou,CI,2021-09-27 01:22:08,8.0333,-2.8,69.46,97,100,4.38,overcast clouds
477,Toora-Khem,RU,2021-09-27 01:18:41,52.4675,96.11,28.47,89,100,7.0,snow
478,Santarem,BR,2021-09-27 01:22:09,-2.4431,-54.7083,78.93,89,0,4.61,clear sky
479,Zhigalovo,RU,2021-09-27 01:22:09,54.8097,105.1578,36.3,57,99,2.93,overcast clouds
480,Nador,MA,2021-09-27 01:22:01,35.174,-2.9287,64.65,88,0,0.0,clear sky
481,Maniitsoq,GL,2021-09-27 01:18:08,65.4167,-52.9,32.16,52,0,5.91,clear sky
482,Port Hedland,AU,2021-09-27 01:22:10,-20.3167,118.5667,84.25,24,81,11.5,broken clouds
483,Dingle,PH,2021-09-27 01:22:11,10.9995,122.6711,83.32,81,95,6.98,overcast clouds
484,Sisimiut,GL,2021-09-27 01:22:11,66.9395,-53.6735,26.13,51,0,7.2,clear sky
485,Bonfim,BR,2021-09-27 01:22:11,3.0833,-59.95,80.78,67,6,4.18,clear sky
486,Aykhal,RU,2021-09-27 01:22:12,66.0,111.5,28.89,89,100,16.91,overcast clouds
487,Okhotsk,RU,2021-09-27 01:22:12,59.3833,143.3,48.92,49,51,4.59,broken clouds
488,Itaberai,BR,2021-09-27 01:22:12,-16.0203,-49.8103,74.1,56,99,0.65,overcast clouds
489,Parintins,BR,2021-09-27 01:22:13,-2.6283,-56.7358,75.67,86,56,3.29,broken clouds
490,Rio Grande,BR,2021-09-27 01:22:13,-32.035,-52.0986,60.94,93,0,8.19,clear sky
491,Chegdomyn,RU,2021-09-27 01:22:14,51.1167,133.0167,59.5,60,100,6.55,overcast clouds
492,Henderson,US,2021-09-27 01:22:14,36.0397,-114.9819,94.44,26,1,16.11,clear sky
493,Charagua,BO,2021-09-27 01:22:14,-19.8,-63.2167,80.76,37,0,5.75,clear sky
494,Abha,SA,2021-09-27 01:22:15,18.2164,42.5053,62.85,29,0,0.0,clear sky
495,Robertson,US,2021-09-27 01:18:01,36.5167,-86.8667,68.11,90,90,0.0,overcast clouds
496,Buchanan,LR,2021-09-27 01:22:15,5.8808,-10.0467,74.59,95,100,3.02,heavy intensity rain
497,Mikuni,JP,2021-09-27 01:22:16,36.2171,136.1519,76.91,72,3,1.81,clear sky
498,Kaeo,NZ,2021-09-27 01:22:16,-35.1,173.7833,53.56,84,100,4.14,light rain
499,Ust-Maya,RU,2021-09-27 01:22:16,60.4167,134.5333,41.2,66,94,6.78,overcast clouds
500,Lebu,CL,2021-09-27 01:22:17,-37.6167,-73.65,48.7,73,5,20.54,clear sky
501,Ndele,CF,2021-09-27 01:22:17,8.4109,20.6473,68.94,94,100,1.1,light rain
502,Monroe,US,2021-09-27 01:22:17,43.1501,-77.6831,62.11,78,75,8.05,broken clouds
503,Capitan Bado,PY,2021-09-27 01:22:18,-23.2667,-55.5333,77.4,42,0,7.56,clear sky
504,Jatai,BR,2021-09-27 01:22:18,-17.8814,-51.7144,74.84,53,86,2.24,overcast clouds
505,Beyneu,KZ,2021-09-27 01:22:19,45.3167,55.2,58.69,63,100,18.99,overcast clouds
506,Richards Bay,ZA,2021-09-27 01:22:19,-28.783,32.0377,63.39,92,12,5.7,few clouds
507,Huarmey,PE,2021-09-27 01:22:19,-10.0681,-78.1522,63.32,86,33,5.86,scattered clouds
508,Airai,TL,2021-09-27 01:22:20,-8.9266,125.4092,76.01,33,99,2.59,overcast clouds
509,Sidi Ali,DZ,2021-09-27 01:22:20,36.0998,0.4206,69.57,71,13,2.04,few clouds
510,Batticaloa,LK,2021-09-27 01:22:20,7.7102,81.6924,80.42,75,100,8.25,overcast clouds
511,Billings,US,2021-09-27 01:20:43,45.7833,-108.5007,82.17,23,20,0.0,few clouds
512,Dicabisagan,PH,2021-09-27 01:22:21,17.0818,122.4157,86.23,69,11,7.05,few clouds
513,Saint-Augustin,CA,2021-09-27 01:22:21,51.226,-58.6502,56.16,98,100,5.57,overcast clouds
514,Kultuk,RU,2021-09-27 01:22:22,51.7208,103.6956,39.18,96,100,2.35,overcast clouds
515,Montepuez,MZ,2021-09-27 01:22:22,-13.1256,38.9997,65.55,84,5,0.74,clear sky
516,Glens Falls,US,2021-09-27 01:22:22,43.3095,-73.644,57.27,82,90,1.01,overcast clouds
517,Dabakala,CI,2021-09-27 01:22:23,8.3667,-4.4333,69.33,97,100,4.36,overcast clouds
518,Moree,AU,2021-09-27 01:22:23,-29.4667,149.85,71.62,40,54,17.27,broken clouds
519,Jumla,NP,2021-09-27 01:22:24,29.2747,82.1838,58.21,86,51,2.86,broken clouds
520,Dhidhdhoo,MV,2021-09-27 01:22:24,6.8833,73.1,77.68,82,100,28.01,overcast clouds
521,Charters Towers,AU,2021-09-27 01:22:24,-20.1,146.2667,82.89,32,1,11.59,clear sky
522,Port Moresby,PG,2021-09-27 01:22:25,-9.4431,147.1797,87.22,66,40,11.5,haze
523,Santiago Del Estero,AR,2021-09-27 01:20:08,-27.7951,-64.2615,75.81,23,0,8.57,clear sky
524,Orumiyeh,IR,2021-09-27 01:22:25,37.5527,45.0761,44.15,61,0,6.91,clear sky
